Files already downloaded and verified
Files already downloaded and verified
Files already downloaded and verified
Train Epoch: 10 [28160/49000 (57%)]	Train Loss: 1.923507	Val Loss: 1.995721	Val Acc: 34.5
Train Epoch: 10 [30720/49000 (62%)]	Train Loss: 1.936597	Val Loss: 2.008733	Val Acc: 33.29999923706055
Train Epoch: 10 [33280/49000 (68%)]	Train Loss: 1.980372	Val Loss: 2.010452	Val Acc: 34.599998474121094
Train Epoch: 10 [35840/49000 (73%)]	Train Loss: 2.043671	Val Loss: 1.984057	Val Acc: 36.79999923706055
Train Epoch: 10 [38400/49000 (78%)]	Train Loss: 1.942561	Val Loss: 2.116045	Val Acc: 33.900001525878906
Train Epoch: 10 [40960/49000 (83%)]	Train Loss: 1.830329	Val Loss: 2.072705	Val Acc: 33.900001525878906
Train Epoch: 10 [43520/49000 (89%)]	Train Loss: 2.097036	Val Loss: 2.064121	Val Acc: 35.70000076293945
Train Epoch: 10 [46080/49000 (94%)]	Train Loss: 1.906082	Val Loss: 1.997265	Val Acc: 37.20000076293945
Train Epoch: 10 [48640/49000 (99%)]	Train Loss: 1.988967	Val Loss: 2.060441	Val Acc: 35.5
Train Epoch: 11 [0/49000 (0%)]	Train Loss: 1.984452	Val Loss: 1.995113	Val Acc: 33.099998474121094
Train Epoch: 11 [2560/49000 (5%)]	Train Loss: 2.042879	Val Loss: 2.092355	Val Acc: 33.900001525878906
Train Epoch: 11 [5120/49000 (10%)]	Train Loss: 2.020793	Val Loss: 1.967981	Val Acc: 35.0
Train Epoch: 11 [7680/49000 (16%)]	Train Loss: 1.964646	Val Loss: 1.948335	Val Acc: 37.5
Train Epoch: 11 [10240/49000 (21%)]	Train Loss: 1.937818	Val Loss: 2.113979	Val Acc: 32.0
Train Epoch: 11 [12800/49000 (26%)]	Train Loss: 2.049892	Val Loss: 2.003298	Val Acc: 35.099998474121094
Train Epoch: 11 [15360/49000 (31%)]	Train Loss: 2.079787	Val Loss: 1.975860	Val Acc: 35.5
Train Epoch: 11 [17920/49000 (36%)]	Train Loss: 1.966646	Val Loss: 2.166569	Val Acc: 32.099998474121094
Train Epoch: 11 [20480/49000 (42%)]	Train Loss: 1.923259	Val Loss: 2.005105	Val Acc: 36.79999923706055
Train Epoch: 11 [23040/49000 (47%)]	Train Loss: 1.810440	Val Loss: 2.112858	Val Acc: 31.0
Train Epoch: 11 [25600/49000 (52%)]	Train Loss: 2.028427	Val Loss: 2.076784	Val Acc: 33.400001525878906
Train Epoch: 11 [28160/49000 (57%)]	Train Loss: 1.814053	Val Loss: 2.069061	Val Acc: 34.0
Train Epoch: 11 [30720/49000 (62%)]	Train Loss: 2.052678	Val Loss: 2.019119	Val Acc: 33.099998474121094
Train Epoch: 11 [33280/49000 (68%)]	Train Loss: 2.125280	Val Loss: 2.088544	Val Acc: 33.5
Train Epoch: 11 [35840/49000 (73%)]	Train Loss: 2.008495	Val Loss: 2.029022	Val Acc: 32.20000076293945
Train Epoch: 11 [38400/49000 (78%)]	Train Loss: 1.990686	Val Loss: 2.139462	Val Acc: 32.5
Train Epoch: 11 [40960/49000 (83%)]	Train Loss: 1.943206	Val Loss: 1.945435	Val Acc: 34.79999923706055
Train Epoch: 11 [43520/49000 (89%)]	Train Loss: 2.060567	Val Loss: 2.045757	Val Acc: 34.29999923706055
Train Epoch: 11 [46080/49000 (94%)]	Train Loss: 1.930355	Val Loss: 2.065260	Val Acc: 34.79999923706055
Train Epoch: 11 [48640/49000 (99%)]	Train Loss: 1.923798	Val Loss: 2.042382	Val Acc: 33.099998474121094
Train Epoch: 12 [0/49000 (0%)]	Train Loss: 2.157719	Val Loss: 2.292393	Val Acc: 30.5
Train Epoch: 12 [2560/49000 (5%)]	Train Loss: 1.922748	Val Loss: 2.070220	Val Acc: 34.70000076293945
Train Epoch: 12 [5120/49000 (10%)]	Train Loss: 1.898767	Val Loss: 2.071868	Val Acc: 35.900001525878906
Train Epoch: 12 [7680/49000 (16%)]	Train Loss: 2.006430	Val Loss: 2.113333	Val Acc: 32.5
Train Epoch: 12 [10240/49000 (21%)]	Train Loss: 1.919338	Val Loss: 1.993452	Val Acc: 36.70000076293945
Train Epoch: 12 [12800/49000 (26%)]	Train Loss: 1.966243	Val Loss: 2.035926	Val Acc: 36.900001525878906
